COD_PERSONA,COD_CURSO,PER_MATRICULA,NOTA_REAL,PROBABILIDAD_RIESGO,DIF_INASISTENCIA_SHOCK,PRCTJ_INASISTENCIA_HISTORICO,EDAD,PROMEDIO_CICLO_PASADO,DIF_PROM_SHOCK,PRCTJ_INASISTENCIA_CICLO_PASADO,PROM_ACUMULADO_HIST,DIF_Q75_Q25_FAMILIA_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG_P,DIF_MAX_MIN_FAMILIA_NG_P,MAX_FAMILIA_NG_P,DIF_Q75_Q25_COD_CURSO_NG,MIN_FAMILIA_NG_P,MIN_CLUSTER_DIFICULTAD_NG_P,PCT_CREDITOS_LLEVADOS,QUARTIL_50_FAMILIA_NG_P,MAX_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_PC,DIF_Q75_Q25_COD_CURSO_PC,MAX_COD_CURSO_PC,QUARTIL_25_CLUSTER_DIFICULTAD_NG_P,AVG_FAMILIA_NG_P,QUARTIL_75_CLUSTER_DIFICULTAD_NG_P,QUARTIL_25_FAMILIA_NG_P,QUARTIL_75_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG_P,MIN_COD_CURSO_PC,PTJE_INGRESO,PCT_CREDITOS_APROBADOS,AVG_COD_CURSO_NG,QUARTIL_50_COD_CURSO_PC,DIF_MAX_MIN_COD_CURSO_PC,MIN_COD_CURSO_NG,AVG_CLUSTER_DIFICULTAD_NG_P,QUARTIL_50_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_NG,QUARTIL_25_COD_CURSO_PC,MAX_COD_CURSO_NG,N_CREDITOS_ACTUAL,MAX_CLUSTER_DIFICULTAD_PC,PRCTJE_S_COD_CURSO_PC,AVG_COD_CURSO_PC,QUARTIL_50_COD_CURSO_NG,DIF_MAX_MIN_COD_CURSO_NG,PRCTJE_S_COD_CURSO_NG,PRCTJE_S_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_PC,QUARTIL_25_COD_CURSO_NG,MIN_FAMILIA_PC,DIF_MAX_MIN_FAMILIA_PC,AVG_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG,DIF_Q75_Q25_CLUSTER_DIFICULTAD_PC,NIVEL_CURSO,MIN_CLUSTER_DIFICULTAD_PC,MAX_FAMILIA_PC,PCT_CURSOS_LLEVADOS,DIF_Q75_Q25_FAMILIA_PC,QUARTIL_75_CLUSTER_DIFICULTAD_PC,N_FAMILIA_FG,DIF_Q75_Q25_FAMILIA_NG,N_CLUSTER_7,N_CLUSTER_0,N_CLUSTER_5,MIN_CLUSTER_DIFICULTAD_NG,PCT_CURSOS_APROBADOS,N_CLUSTER_4,N_CLUSTER_2,PRCTJE_S_CLUSTER_DIFICULTAD_NG,QUARTIL_75_CLUSTER_DIFICULTAD_NG,QUARTIL_75_FAMILIA_PC,AVG_FAMILIA_NG,QUARTIL_75_FAMILIA_NG,AVG_FAMILIA_PC,N_FAMILIA_CS,QUARTIL_25_CLUSTER_DIFICULTAD_NG,AVG_CLUSTER_DIFICULTAD_PC,QUARTIL_50_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_PC,N_CURSOS_ACTUAL,QUARTIL_25_FAMILIA_PC,QUARTIL_25_CLUSTER_DIFICULTAD_PC,BECA_VIGENTE,QUARTIL_50_FAMILIA_NG,QUARTIL_50_CLUSTER_DIFICULTAD_PC,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG,QUARTIL_50_FAMILIA_PC,PRCTJE_S_FAMILIA_PC,N_FAMILIA_MA,DIF_MAX_MIN_FAMILIA_NG,QUARTIL_25_FAMILIA_NG,PRCTJE_S_FAMILIA_NG,MAX_CLUSTER_DIFICULTAD_NG,MIN_FAMILIA_NG,CREDITOS,N_FAMILIA_CB
32629,CS113,2019-02,14.12,0.8849342975789083,6.097480106100798,14.094827586206895,19.734428473648187,10.505,-0.058838383838383024,20.192307692307693,10.563838383838384,3.2675,2.212500000000002,9.100000000000001,12.73,4.477500000000001,3.63,7.28,0.3548387096774194,9.83,12.73,12.61,3.129999999999999,18.56,8.2275,9.213571428571427,10.440000000000001,7.9625,11.23,5.45,4.04,360.0,0.16487455197132617,11.472067307692308,11.66,14.52,0.75,9.498750000000001,9.075,14.0525,9.48,20.0,19,19.8,54.83870967741935,11.31774193548387,12.03,19.25,61.53846153846154,0.2857142857142857,19.6,9.575,0.15,19.650000000000002,11.513701805758906,0.25,4.6,4.84,3,0.2,19.8,0.4084507042253521,4.280000000000001,14.14,0,4.229999999999999,4,1,0,0.16,0.2112676056338028,0,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,4,0
32629,MA102,2019-02,12.56,0.6119724708839032,5.415817626082529,14.776490066225165,19.734428473648187,10.505,-0.058838383838383024,20.192307692307693,10.563838383838384,4.5625,2.212500000000002,5.949999999999999,13.94,3.709999999999999,7.99,7.28,0.3548387096774194,10.89,12.73,15.4375,6.192499999999999,19.18,8.2275,10.927499999999998,10.440000000000001,8.6275,13.19,5.45,2.2,360.0,0.16487455197132617,11.564688524590165,13.75,16.98,2.02,9.498750000000001,9.075,13.7,9.245000000000001,19.18,19,19.8,69.44444444444444,12.193888888888887,12.21,17.16,64.91803278688525,0.5,19.6,9.99,0.56,18.970000000000002,11.513701805758906,0.25,4.6,4.84,3,0.2,19.53,0.4084507042253521,5.120000000000001,14.14,0,4.600000000000001,4,1,0,0.16,0.2112676056338028,0,0,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,5,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
32687,MA100,2019-02,12.08,0.7333768700376784,-2.151705276705277,9.74099099099099,18.784394250513348,11.256499999999999,2.5331666666666663,7.5892857142857135,8.723333333333333,2.860000000000001,4.21,5.720000000000001,9.06,6.175,3.34,2.0,0.26881720430107525,7.2,10.46,14.265,8.725000000000001,19.53,4.63,6.533333333333334,8.84,5.27,8.13,8.46,0.56,261.0,0.07168458781362007,9.667034482758622,9.76,18.970000000000002,0.3,6.657142857142857,7.2,12.59,5.54,20.0,18,19.53,41.77215189873418,10.032658227848101,10.15,19.7,38.22660098522167,0.0,18.970000000000002,6.415,0.56,18.970000000000002,9.685187904967602,0.0,6.384999999999999,7.49,1,0.56,19.53,0.30985915492957744,5.120000000000001,14.0,2,4.600000000000001,1,1,2,0.08,0.09859154929577464,0,1,42.289416846652266,12.774999999999999,14.07,10.909696143358007,13.445,11.230563380281689,2,6.39,10.552655367231639,10.55,47.45762711864407,5,8.95,6.51,0,11.61,11.13,19.92,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,5,0
32735,MA201,2019-02,13.1,0.5963316992208855,4.838370134730539,10.591317365269461,19.537303216974674,11.158636363636363,-1.3261749571183543,15.4296875,12.484811320754718,3.710000000000001,2.8275000000000006,8.2,13.77,3.5199999999999996,5.57,5.57,0.37992831541218636,12.63,16.02,13.3,3.2025000000000006,17.15,11.0125,10.912,13.84,9.44,13.15,10.45,5.57,120.0,0.25806451612903225,11.602929687500001,11.75,11.579999999999998,0.64,12.223333333333334,12.73,13.51,10.0975,19.41,22,19.8,61.53846153846154,11.65230769230769,11.89,18.77,60.546875,0.6,19.6,9.99,0.56,18.970000000000002,11.513701805758906,0.5833333333333334,4.6,4.84,4,0.2,19.53,0.4507042253521127,5.120000000000001,14.14,1,4.600000000000001,2,0,0,0.16,0.323943661971831,3,1,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
32773,FG107,2019-02,12.6,0.636397521445658,1.6721132897603468,11.98529411764706,19.529089664613277,10.803333333333335,-0.14883333333333226,13.657407407407407,10.952166666666667,2.0950000000000024,0.7599999999999998,3.6899999999999995,15.53,3.5,11.84,5.84,0.21505376344086022,12.95,14.96,14.76,2.8499999999999996,17.61,11.84,13.438333333333334,12.6,12.45,14.545000000000002,9.120000000000001,4.73,120.0,0.11469534050179211,12.170551181102361,13.05,12.879999999999999,0.5,11.528,12.4,14.35,11.91,19.25,19,18.59,84.84848484848484,13.136666666666667,12.54,18.75,70.07874015748031,1.0,18.44,10.85,1.64,17.79,12.26327928870293,0.8,3.3324999999999996,3.215,3,0.15,19.43,0.23943661971830985,3.200000000000001,14.46,1,3.42,3,1,0,0.08,0.14084507042253522,1,0,71.07740585774059,14.32,15.6575,13.446220367912003,15.42,13.921951754385965,2,10.9875,12.379118644067796,12.715,72.88135593220339,5,12.4575,11.245000000000001,0,13.74,12.89,19.720000000000002,14.1,87.28070175438597,2,19.700000000000003,12.0,81.92679688981605,19.8,0.06,2,0
32773,MA101,2019-02,11.63,0.796512404379813,1.6545664983164983,12.002840909090908,19.529089664613277,10.803333333333335,-0.14883333333333226,13.657407407407407,10.952166666666667,3.2424999999999997,3.164999999999999,4.030000000000001,13.07,4.485000000000001,9.04,6.47,0.21505376344086022,11.11,12.74,11.895,2.5700000000000003,13.82,8.9725,11.0825,12.1375,9.475,12.7175,6.2700000000000005,7.73,120.0,0.11469534050179211,11.282902374670183,11.14,6.09,1.0,10.091666666666667,9.895,13.780000000000001,9.325,19.3,19,19.8,43.75,10.75125,11.67,18.3,54.61741424802111,0.5,19.6,9.295,0.56,18.970000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,2,0.2,19.53,0.23943661971830985,5.120000000000001,14.14,1,4.600000000000001,3,1,0,0.16,0.14084507042253522,1,0,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,2,9.48,11.453794117647059,12.06,58.529411764705884,5,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
33000,CS210,2019-02,13.22,0.784593538802358,4.3333682446585655,9.577922077922079,23.586584531143053,12.379047619047618,0.21428571428571352,13.911290322580644,12.164761904761905,3.8375000000000004,3.3100000000000005,7.8100000000000005,14.64,4.309999999999999,6.83,6.83,0.3763440860215054,11.89,14.95,10.6625,3.3049999999999997,14.12,8.84,11.310000000000002,12.15,9.3675,13.205,8.12,1.42,128.0,0.26523297491039427,11.51226235741445,9.625,12.7,0.83,10.892222222222223,11.65,13.9475,7.3575,19.52,21,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.6428571428571429,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.6666666666666666,4.6,4.84,4,0.2,19.8,0.43661971830985913,4.280000000000001,14.14,1,4.229999999999999,2,0,0,0.16,0.323943661971831,2,2,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,4,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,1
33000,CS251,2019-02,11.64,0.6273463288063701,4.145665322580644,9.765625,23.586584531143053,12.379047619047618,0.21428571428571352,13.911290322580644,12.164761904761905,3.8375000000000004,1.6550000000000011,7.8100000000000005,14.64,2.755000000000001,6.83,10.1,0.3763440860215054,11.89,13.41,13.7075,2.577499999999999,14.75,11.34,11.310000000000002,12.995000000000001,9.3675,13.205,3.3100000000000005,6.77,128.0,0.26523297491039427,12.386483516483512,12.44,7.98,0.4,12.03,12.58,14.2675,11.13,17.54,21,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.6428571428571429,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,0.6666666666666666,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.43661971830985913,4.280000000000001,13.785,1,4.229999999999999,2,0,0,0.1,0.323943661971831,2,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,4,11.65,12.193114754098362,13.0,75.40983606557377,6,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,1
33000,CS211,2019-02,11.59,0.8713953091878843,4.225617807960761,9.685672514619883,23.586584531143053,12.379047619047618,0.21428571428571352,13.911290322580644,12.164761904761905,3.8375000000000004,3.3100000000000005,7.8100000000000005,14.64,3.8874999999999993,6.83,6.83,0.3763440860215054,11.89,14.95,13.3825,5.3125,16.98,8.84,11.310000000000002,12.15,9.3675,13.205,8.12,0.2,128.0,0.26523297491039427,11.91764705882353,11.815,16.78,0.2,10.892222222222223,11.65,14.36,8.07,19.7,21,19.8,70.0,10.7275,12.42,19.5,69.6078431372549,0.6428571428571429,19.6,10.4725,0.15,19.650000000000002,11.513701805758906,0.6666666666666666,4.6,4.84,4,0.2,19.8,0.43661971830985913,4.280000000000001,14.14,1,4.229999999999999,2,0,0,0.16,0.323943661971831,2,2,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,4,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,1
33197,CS271,2019-02,13.97,0.5269035063522352,1.3658766778523486,6.837248322147651,23.030800821355236,9.67952380952381,-2.8496428571428574,8.203125,12.529166666666667,3.9624999999999986,0.0,12.22,16.37,2.3774999999999995,4.15,11.57,0.3010752688172043,12.149999999999999,11.57,13.7,1.7949999999999982,15.04,11.57,10.888333333333334,11.57,9.14,13.1025,0.0,5.55,128.0,0.21863799283154123,13.611287128712874,12.68,9.489999999999998,5.55,11.57,11.57,14.8475,11.905000000000001,18.4,20,17.81,78.94736842105263,12.38157894736842,13.594999999999999,12.849999999999998,90.0990099009901,0.5833333333333334,17.33,12.47,0.15,19.650000000000002,12.776266666666666,1.0,2.799999999999999,2.2650000000000006,4,0.48,19.8,0.352112676056338,4.280000000000001,13.785,2,4.229999999999999,1,0,0,0.1,0.2676056338028169,3,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,6,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
33197,CS251,2019-02,11.89,0.6338512958186817,1.469254032258065,6.733870967741935,23.030800821355236,9.67952380952381,-2.8496428571428574,8.203125,12.529166666666667,3.9624999999999986,0.0,12.22,16.37,2.755000000000001,4.15,11.57,0.3010752688172043,12.149999999999999,11.57,13.7075,2.577499999999999,14.75,11.57,10.888333333333334,11.57,9.14,13.1025,0.0,6.77,128.0,0.21863799283154123,12.386483516483512,12.44,7.98,0.4,11.57,11.57,14.2675,11.13,17.54,20,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.5833333333333334,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,1.0,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.352112676056338,4.280000000000001,13.785,2,4.229999999999999,1,0,0,0.1,0.2676056338028169,3,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,6,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
33307,CS1D2,2019-02,12.23,0.6248307873862496,-1.2952898550724643,4.211956521739131,19.23340177960301,14.19090909090909,0.0,2.9166666666666665,14.19090909090909,0.6749999999999989,0.0,1.3499999999999996,12.85,4.245000000000001,11.5,11.5,0.07885304659498207,12.175,11.5,12.3825,5.0725,16.22,11.5,12.175,11.5,11.8375,12.5125,0.0,2.93,170.0,0.07885304659498207,11.100907127429807,10.075,13.29,0.16,11.5,11.5,13.475000000000001,7.3100000000000005,19.33,20,19.8,36.84210526315789,9.89473684210526,11.94,19.169999999999998,56.587473002159825,1.0,19.6,9.23,0.15,19.650000000000002,11.513701805758906,1.0,4.6,4.84,2,0.2,19.8,0.08450704225352113,4.280000000000001,14.14,2,4.229999999999999,3,2,0,0.16,0.08450704225352113,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
33398,CS231,2019-02,12.49,0.7316669391018759,11.899038461538467,23.4375,19.65776865160849,6.423684210526316,-3.8668652400231345,35.33653846153847,10.29054945054945,7.0200000000000005,1.612499999999999,15.45,16.95,2.9575000000000014,1.5,8.26,0.32616487455197135,8.38,15.4,15.635,4.450000000000001,18.2,11.182500000000001,8.630769230769234,12.795,5.12,12.14,7.140000000000001,5.3,242.0,0.15053763440860216,12.481323529411766,12.87,12.899999999999999,1.89,11.88375,12.2,14.4,11.184999999999999,19.8,17,18.59,68.57142857142857,13.019714285714286,12.8,17.91,74.75490196078431,0.3076923076923077,18.44,11.442499999999999,0.15,19.650000000000002,12.26327928870293,0.75,3.3324999999999996,3.215,3,0.15,19.8,0.36619718309859156,4.280000000000001,14.46,1,4.229999999999999,1,1,2,0.08,0.19718309859154928,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,5,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
33398,CS113,2019-02,11.74,0.9067131002066434,12.327279202279207,23.00925925925926,19.65776865160849,6.423684210526316,-3.8668652400231345,35.33653846153847,10.29054945054945,7.0200000000000005,6.195,15.45,16.95,4.477500000000001,1.5,3.72,0.32616487455197135,8.38,16.95,12.61,3.129999999999999,18.56,5.9,8.630769230769234,12.095,5.12,12.14,13.229999999999999,4.04,242.0,0.15053763440860216,11.472067307692308,11.66,14.52,0.75,9.291428571428572,8.38,14.0525,9.48,20.0,17,19.8,54.83870967741935,11.31774193548387,12.03,19.25,61.53846153846154,0.3076923076923077,19.6,9.575,0.15,19.650000000000002,11.513701805758906,0.2857142857142857,4.6,4.84,3,0.2,19.8,0.36619718309859156,4.280000000000001,14.14,1,4.229999999999999,1,1,2,0.16,0.19718309859154928,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
33398,MA100,2019-02,11.52,0.9552089033916938,12.153914348063289,23.18262411347518,19.65776865160849,6.423684210526316,-3.8668652400231345,35.33653846153847,10.29054945054945,2.17,6.300000000000001,7.24,13.73,6.175,6.49,1.5,0.32616487455197135,10.43,13.73,14.265,8.725000000000001,19.53,5.105,10.27,11.405000000000001,9.265,11.435,12.23,0.56,242.0,0.15053763440860216,9.667034482758622,9.76,18.970000000000002,0.3,8.348571428571429,10.19,12.59,5.54,20.0,17,19.53,41.77215189873418,10.032658227848101,10.15,19.7,38.22660098522167,0.25,18.970000000000002,6.415,0.56,18.970000000000002,9.685187904967602,0.2857142857142857,6.384999999999999,7.49,1,0.56,19.53,0.36619718309859156,5.120000000000001,14.0,1,4.600000000000001,1,1,2,0.08,0.19718309859154928,0,1,42.289416846652266,12.774999999999999,14.07,10.909696143358007,13.445,11.230563380281689,3,6.39,10.552655367231639,10.55,47.45762711864407,5,8.95,6.51,0,11.61,11.13,19.92,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,5,0
33410,MA306,2019-02,14.25,0.5771945182937304,1.4375,15.75,21.9958932238193,11.660909090909092,-0.02515151515151537,17.1875,11.686060606060607,0.557500000000001,3.1750000000000007,8.530000000000001,13.38,3.2799999999999994,4.85,4.85,0.3548387096774194,12.370000000000001,14.49,14.475000000000001,2.4750000000000014,16.2,10.16,11.236666666666666,13.335,11.9825,12.540000000000001,9.64,2.4,75.0,0.25448028673835127,11.26348623853211,13.5,13.799999999999999,0.24,11.25,12.530000000000001,13.25,12.0,18.76,22,19.8,86.95652173913044,12.863043478260868,11.8,18.520000000000003,57.3394495412844,0.8333333333333334,19.6,9.97,0.56,18.970000000000002,11.513701805758906,0.7,4.6,4.84,5,0.2,19.53,0.4084507042253521,5.120000000000001,14.14,2,4.600000000000001,2,1,0,0.16,0.29577464788732394,2,2,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,7,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,3,1
33457,MA102,2019-02,16.51,0.6032196563392824,-4.856834975369457,17.13362068965517,19.644079397672826,11.90421052631579,1.8322593068035946,12.276785714285714,10.071951219512195,0.9249999999999989,5.030000000000001,1.8499999999999996,10.84,3.709999999999999,8.99,4.2,0.14695340501792115,9.915,14.26,15.4375,6.192499999999999,19.18,7.52,9.915,12.55,9.4525,10.3775,10.059999999999999,2.2,143.0,0.06093189964157706,11.564688524590165,13.75,16.98,2.02,9.766666666666667,10.84,13.7,9.245000000000001,19.18,21,19.8,69.44444444444444,12.193888888888887,12.21,17.16,64.91803278688525,0.0,19.6,9.99,0.56,18.970000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,3,0.2,19.53,0.16901408450704225,5.120000000000001,14.14,2,4.600000000000001,3,2,1,0.16,0.08450704225352113,0,0,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,2,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
33457,CS1D1,2019-02,14.41,0.6170867333020382,-3.115005330490405,15.391791044776118,19.644079397672826,11.90421052631579,1.8322593068035946,12.276785714285714,10.071951219512195,6.260000000000001,3.6050000000000004,12.48,14.26,7.1775,1.78,1.78,0.14695340501792115,8.28,8.99,13.86,5.58,18.3,5.029999999999999,7.796000000000001,8.635,4.2,10.46,7.21,2.48,143.0,0.06093189964157706,9.728777777777777,11.13,15.82,0.08,6.349999999999999,8.28,13.105,8.28,19.14,21,19.53,43.47826086956522,10.86144927536232,10.93,19.060000000000002,45.33333333333333,0.2,18.970000000000002,5.9275,0.15,19.650000000000002,9.685187904967602,0.0,6.384999999999999,7.49,1,0.56,19.8,0.16901408450704225,4.280000000000001,14.0,2,4.229999999999999,3,2,1,0.08,0.08450704225352113,0,0,42.289416846652266,12.774999999999999,14.47,11.800756905416716,14.37,11.919402985074628,2,6.39,10.552655367231639,10.55,47.45762711864407,6,10.19,6.51,0,12.51,11.13,19.92,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,4,0
33457,MA101,2019-02,12.12,0.9445910960216004,-2.1146616541353396,14.391447368421053,19.644079397672826,11.90421052631579,1.8322593068035946,12.276785714285714,10.071951219512195,0.9249999999999989,5.030000000000001,1.8499999999999996,10.84,4.485000000000001,8.99,4.2,0.14695340501792115,9.915,14.26,11.895,2.5700000000000003,13.82,7.52,9.915,12.55,9.4525,10.3775,10.059999999999999,7.73,143.0,0.06093189964157706,11.282902374670183,11.14,6.09,1.0,9.766666666666667,10.84,13.780000000000001,9.325,19.3,21,19.8,43.75,10.75125,11.67,18.3,54.61741424802111,0.0,19.6,9.295,0.56,18.970000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,2,0.2,19.53,0.16901408450704225,5.120000000000001,14.14,2,4.600000000000001,3,2,1,0.16,0.08450704225352113,0,0,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,2,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
33607,CS100,2019-02,14.68,0.9144923822708522,10.65021494708995,26.61830357142857,19.906913073237508,5.988333333333333,-4.273095238095237,37.26851851851852,10.26142857142857,6.21,3.549999999999999,15.879999999999999,16.83,5.299999999999999,0.95,3.58,0.27598566308243727,7.49,15.77,11.34,5.75,17.56,9.0,8.105555555555556,12.549999999999999,4.8,11.01,12.19,0.15,150.0,0.12186379928315412,11.132687609075045,9.66,17.41,0.15,10.325,11.285,14.2,5.59,19.3,18,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.2222222222222222,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.5,3.3324999999999996,3.215,2,0.15,19.8,0.323943661971831,4.280000000000001,14.46,1,4.229999999999999,3,2,0,0.08,0.15492957746478872,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,5,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
33607,FG107,2019-02,13.25,0.6935537642638381,10.59825989782886,26.67025862068966,19.906913073237508,5.988333333333333,-4.273095238095237,37.26851851851852,10.26142857142857,4.07,3.549999999999999,6.929999999999998,17.33,3.5,10.4,3.58,0.27598566308243727,13.12,15.77,14.76,2.8499999999999996,17.61,9.0,13.69,12.549999999999999,11.7,15.77,12.19,4.73,150.0,0.12186379928315412,12.170551181102361,13.05,12.879999999999999,0.5,10.325,11.285,14.35,11.91,19.25,18,18.59,84.84848484848484,13.136666666666667,12.54,18.75,70.07874015748031,0.7777777777777778,18.44,10.85,1.64,17.79,12.26327928870293,0.5,3.3324999999999996,3.215,3,0.15,19.43,0.323943661971831,3.200000000000001,14.46,1,3.42,3,2,0,0.08,0.15492957746478872,0,0,71.07740585774059,14.32,15.6575,13.446220367912003,15.42,13.921951754385965,3,10.9875,12.379118644067796,12.715,72.88135593220339,5,12.4575,11.245000000000001,0,13.74,12.89,19.720000000000002,14.1,87.28070175438597,1,19.700000000000003,12.0,81.92679688981605,19.8,0.06,2,0
33607,MA102,2019-02,13.11,0.8775164791125696,10.482804232804234,26.785714285714285,19.906913073237508,5.988333333333333,-4.273095238095237,37.26851851851852,10.26142857142857,5.390000000000001,2.910000000000001,9.809999999999999,14.26,3.709999999999999,4.45,0.95,0.27598566308243727,10.22,13.8,15.4375,6.192499999999999,19.18,7.31,10.228,10.22,8.41,13.8,12.850000000000001,2.2,150.0,0.12186379928315412,11.564688524590165,13.75,16.98,2.02,8.178888888888888,8.41,13.7,9.245000000000001,19.18,18,19.8,69.44444444444444,12.193888888888887,12.21,17.16,64.91803278688525,0.4,19.6,9.99,0.56,18.970000000000002,11.513701805758906,0.2222222222222222,4.6,4.84,3,0.2,19.53,0.323943661971831,5.120000000000001,14.14,1,4.600000000000001,3,2,0,0.16,0.15492957746478872,0,0,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,5,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
